index,suite,case,relative_input,source,algorithm,status,reason,wall_seconds,worker_seconds,exit_code,solver_status,placement_optimal,ilp_runtime_seconds,drc_passed,violation_count,control_required,control_passed,is_placed_and_routed,total_channel_manhattan_length,physical_area,padded_area,output_json,metrics_json,log,artifact_dir
36,lfr,lfr__COVID__Detectr__Detectr_fromLFR,COVID/Detectr/Detectr_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/COVID/Detectr/Detectr_fromLFR.json,tree,success,,1.42,1.176948,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__COVID__Detectr__Detectr_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__COVID__Detectr__Detectr_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__COVID__Detectr__Detectr_fromLFR
37,lfr,lfr__COVID__Elisa__Elisa_fromLFR,COVID/Elisa/Elisa_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/COVID/Elisa/Elisa_fromLFR.json,tree,success,,1.119,0.892495,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__COVID__Elisa__Elisa_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__COVID__Elisa__Elisa_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__COVID__Elisa__Elisa_fromLFR
38,lfr,lfr__COVID__Gel_Electrophoresis__Gel_Electrophoresis_fromLFR,COVID/Gel_Electrophoresis/Gel_Electrophoresis_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/COVID/Gel_Electrophoresis/Gel_Electrophoresis_fromLFR.json,tree,success,,1.269,1.028877,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__COVID__Gel_Electrophoresis__Gel_Electrophoresis_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__COVID__Gel_Electrophoresis__Gel_Electrophoresis_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__COVID__Gel_Electrophoresis__Gel_Electrophoresis_fromLFR
39,lfr,lfr__COVID__Hybri_Detect__Hybri_Detect_fromLFR,COVID/Hybri_Detect/Hybri_Detect_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/COVID/Hybri_Detect/Hybri_Detect_fromLFR.json,tree,success,,1.219,0.936896,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__COVID__Hybri_Detect__Hybri_Detect_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__COVID__Hybri_Detect__Hybri_Detect_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__COVID__Hybri_Detect__Hybri_Detect_fromLFR
40,lfr,lfr__COVID__Part_1_Rna_Prep__Part_1_Rna_Prep_fromLFR,COVID/Part_1_Rna_Prep/Part_1_Rna_Prep_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/COVID/Part_1_Rna_Prep/Part_1_Rna_Prep_fromLFR.json,tree,success,,1.217,0.950162,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__COVID__Part_1_Rna_Prep__Part_1_Rna_Prep_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__COVID__Part_1_Rna_Prep__Part_1_Rna_Prep_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__COVID__Part_1_Rna_Prep__Part_1_Rna_Prep_fromLFR
41,lfr,lfr__COVID__Part_2_Rt_Step__Part_2_Rt_Step_fromLFR,COVID/Part_2_Rt_Step/Part_2_Rt_Step_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/COVID/Part_2_Rt_Step/Part_2_Rt_Step_fromLFR.json,tree,success,,1.219,0.916924,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__COVID__Part_2_Rt_Step__Part_2_Rt_Step_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__COVID__Part_2_Rt_Step__Part_2_Rt_Step_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__COVID__Part_2_Rt_Step__Part_2_Rt_Step_fromLFR
42,lfr,lfr__COVID__Part_3_Gel__Part_3_Gel_fromLFR,COVID/Part_3_Gel/Part_3_Gel_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/COVID/Part_3_Gel/Part_3_Gel_fromLFR.json,tree,success,,1.367,1.059362,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__COVID__Part_3_Gel__Part_3_Gel_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__COVID__Part_3_Gel__Part_3_Gel_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__COVID__Part_3_Gel__Part_3_Gel_fromLFR
43,lfr,lfr__COVID__Rt_Pcr__Rt_Pcr_fromLFR,COVID/Rt_Pcr/Rt_Pcr_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/COVID/Rt_Pcr/Rt_Pcr_fromLFR.json,tree,success,,1.119,0.858443,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__COVID__Rt_Pcr__Rt_Pcr_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__COVID__Rt_Pcr__Rt_Pcr_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__COVID__Rt_Pcr__Rt_Pcr_fromLFR
44,lfr,lfr__Distribute_Expressions__And_Annotation_Test__And_Annotation_Test_fromLFR,Distribute_Expressions/And_Annotation_Test/And_Annotation_Test_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Expressions/And_Annotation_Test/And_Annotation_Test_fromLFR.json,tree,success,,3.777,3.498542,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Expressions__And_Annotation_Test__And_Annotation_Test_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Expressions__And_Annotation_Test__And_Annotation_Test_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Expressions__And_Annotation_Test__And_Annotation_Test_fromLFR
45,lfr,lfr__Distribute_Expressions__Dist_Expression_1__Dist_Expression_1_fromLFR,Distribute_Expressions/Dist_Expression_1/Dist_Expression_1_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Expressions/Dist_Expression_1/Dist_Expression_1_fromLFR.json,tree,success,,1.119,0.823079,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Expressions__Dist_Expression_1__Dist_Expression_1_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Expressions__Dist_Expression_1__Dist_Expression_1_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Expressions__Dist_Expression_1__Dist_Expression_1_fromLFR
46,lfr,lfr__Distribute_Expressions__Dist_Expression_2__Dist_Expression_2_fromLFR,Distribute_Expressions/Dist_Expression_2/Dist_Expression_2_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Expressions/Dist_Expression_2/Dist_Expression_2_fromLFR.json,tree,success,,1.067,0.847781,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Expressions__Dist_Expression_2__Dist_Expression_2_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Expressions__Dist_Expression_2__Dist_Expression_2_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Expressions__Dist_Expression_2__Dist_Expression_2_fromLFR
47,lfr,lfr__Distribute_Expressions__Dist_Expression_3__Dist_Expression_3_fromLFR,Distribute_Expressions/Dist_Expression_3/Dist_Expression_3_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Expressions/Dist_Expression_3/Dist_Expression_3_fromLFR.json,tree,success,,1.069,0.821306,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Expressions__Dist_Expression_3__Dist_Expression_3_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Expressions__Dist_Expression_3__Dist_Expression_3_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Expressions__Dist_Expression_3__Dist_Expression_3_fromLFR
48,lfr,lfr__Distribute_Library__Cell_Traps_4__Cell_Traps_4_fromLFR,Distribute_Library/Cell_Traps_4/Cell_Traps_4_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/Cell_Traps_4/Cell_Traps_4_fromLFR.json,tree,success,,1.069,0.81351,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Cell_Traps_4__Cell_Traps_4_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__Cell_Traps_4__Cell_Traps_4_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Cell_Traps_4__Cell_Traps_4_fromLFR
49,lfr,lfr__Distribute_Library__Hv_Storage_Grid_04__Hv_Storage_Grid_04_fromLFR,Distribute_Library/Hv_Storage_Grid_04/Hv_Storage_Grid_04_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/Hv_Storage_Grid_04/Hv_Storage_Grid_04_fromLFR.json,tree,success,,1.069,0.818719,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Hv_Storage_Grid_04__Hv_Storage_Grid_04_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__Hv_Storage_Grid_04__Hv_Storage_Grid_04_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Hv_Storage_Grid_04__Hv_Storage_Grid_04_fromLFR
50,lfr,lfr__Distribute_Library__Hv_Storage_Grid_08__Hv_Storage_Grid_08_fromLFR,Distribute_Library/Hv_Storage_Grid_08/Hv_Storage_Grid_08_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/Hv_Storage_Grid_08/Hv_Storage_Grid_08_fromLFR.json,tree,success,,1.069,0.790967,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Hv_Storage_Grid_08__Hv_Storage_Grid_08_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__Hv_Storage_Grid_08__Hv_Storage_Grid_08_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Hv_Storage_Grid_08__Hv_Storage_Grid_08_fromLFR
51,lfr,lfr__Distribute_Library__Hv_Storage_Grid_16__Hv_Storage_Grid_16_fromLFR,Distribute_Library/Hv_Storage_Grid_16/Hv_Storage_Grid_16_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/Hv_Storage_Grid_16/Hv_Storage_Grid_16_fromLFR.json,tree,success,,1.069,0.784237,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Hv_Storage_Grid_16__Hv_Storage_Grid_16_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__Hv_Storage_Grid_16__Hv_Storage_Grid_16_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Hv_Storage_Grid_16__Hv_Storage_Grid_16_fromLFR
52,lfr,lfr__Distribute_Library__Hv_Storage_Grid_32__Hv_Storage_Grid_32_fromLFR,Distribute_Library/Hv_Storage_Grid_32/Hv_Storage_Grid_32_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/Hv_Storage_Grid_32/Hv_Storage_Grid_32_fromLFR.json,tree,success,,1.019,0.778041,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Hv_Storage_Grid_32__Hv_Storage_Grid_32_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__Hv_Storage_Grid_32__Hv_Storage_Grid_32_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Hv_Storage_Grid_32__Hv_Storage_Grid_32_fromLFR
53,lfr,lfr__Distribute_Library__Hv_Storage_Grid_64__Hv_Storage_Grid_64_fromLFR,Distribute_Library/Hv_Storage_Grid_64/Hv_Storage_Grid_64_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/Hv_Storage_Grid_64/Hv_Storage_Grid_64_fromLFR.json,tree,success,,1.019,0.764313,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Hv_Storage_Grid_64__Hv_Storage_Grid_64_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__Hv_Storage_Grid_64__Hv_Storage_Grid_64_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Hv_Storage_Grid_64__Hv_Storage_Grid_64_fromLFR
54,lfr,lfr__Distribute_Library__MUX_02_In__MUX_02_In_fromLFR,Distribute_Library/MUX_02_In/MUX_02_In_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/MUX_02_In/MUX_02_In_fromLFR.json,tree,success,,2.173,1.983843,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_02_In__MUX_02_In_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__MUX_02_In__MUX_02_In_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_02_In__MUX_02_In_fromLFR
55,lfr,lfr__Distribute_Library__MUX_02_Out__MUX_02_Out_fromLFR,Distribute_Library/MUX_02_Out/MUX_02_Out_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/MUX_02_Out/MUX_02_Out_fromLFR.json,tree,success,,2.171,1.968008,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_02_Out__MUX_02_Out_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__MUX_02_Out__MUX_02_Out_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_02_Out__MUX_02_Out_fromLFR
56,lfr,lfr__Distribute_Library__MUX_04_In__MUX_04_In_fromLFR,Distribute_Library/MUX_04_In/MUX_04_In_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/MUX_04_In/MUX_04_In_fromLFR.json,tree,success,,5.583,5.324768,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_04_In__MUX_04_In_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__MUX_04_In__MUX_04_In_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_04_In__MUX_04_In_fromLFR
57,lfr,lfr__Distribute_Library__MUX_04_Out__MUX_04_Out_fromLFR,Distribute_Library/MUX_04_Out/MUX_04_Out_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/MUX_04_Out/MUX_04_Out_fromLFR.json,tree,success,,5.576,5.339049,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_04_Out__MUX_04_Out_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__MUX_04_Out__MUX_04_Out_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_04_Out__MUX_04_Out_fromLFR
58,lfr,lfr__Distribute_Library__MUX_08_In__MUX_08_In_fromLFR,Distribute_Library/MUX_08_In/MUX_08_In_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/MUX_08_In/MUX_08_In_fromLFR.json,tree,success,,17.864,17.594543,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_08_In__MUX_08_In_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__MUX_08_In__MUX_08_In_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_08_In__MUX_08_In_fromLFR
59,lfr,lfr__Distribute_Library__MUX_08_Out__MUX_08_Out_fromLFR,Distribute_Library/MUX_08_Out/MUX_08_Out_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/MUX_08_Out/MUX_08_Out_fromLFR.json,tree,success,,16.556,16.312711,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_08_Out__MUX_08_Out_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__MUX_08_Out__MUX_08_Out_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_08_Out__MUX_08_Out_fromLFR
60,lfr,lfr__Distribute_Library__MUX_16_In__MUX_16_In_fromLFR,Distribute_Library/MUX_16_In/MUX_16_In_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/MUX_16_In/MUX_16_In_fromLFR.json,tree,success,,68.82,68.461502,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_16_In__MUX_16_In_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__MUX_16_In__MUX_16_In_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_16_In__MUX_16_In_fromLFR
61,lfr,lfr__Distribute_Library__MUX_16_Out__MUX_16_Out_fromLFR,Distribute_Library/MUX_16_Out/MUX_16_Out_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/MUX_16_Out/MUX_16_Out_fromLFR.json,tree,success,,64.611,64.298697,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_16_Out__MUX_16_Out_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__MUX_16_Out__MUX_16_Out_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_16_Out__MUX_16_Out_fromLFR
62,lfr,lfr__Distribute_Library__MUX_32_In__MUX_32_In_fromLFR,Distribute_Library/MUX_32_In/MUX_32_In_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/MUX_32_In/MUX_32_In_fromLFR.json,tree,success,,308.693,308.461588,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_32_In__MUX_32_In_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__MUX_32_In__MUX_32_In_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_32_In__MUX_32_In_fromLFR
63,lfr,lfr__Distribute_Library__MUX_32_Out__MUX_32_Out_fromLFR,Distribute_Library/MUX_32_Out/MUX_32_Out_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/MUX_32_Out/MUX_32_Out_fromLFR.json,tree,success,,313.623,313.357568,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_32_Out__MUX_32_Out_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__MUX_32_Out__MUX_32_Out_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__MUX_32_Out__MUX_32_Out_fromLFR
66,lfr,lfr__Distribute_Library__Single_Storage_Grid_01__Single_Storage_Grid_01_fromLFR,Distribute_Library/Single_Storage_Grid_01/Single_Storage_Grid_01_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/Single_Storage_Grid_01/Single_Storage_Grid_01_fromLFR.json,tree,success,,1.022,0.785773,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Single_Storage_Grid_01__Single_Storage_Grid_01_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__Single_Storage_Grid_01__Single_Storage_Grid_01_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Single_Storage_Grid_01__Single_Storage_Grid_01_fromLFR
67,lfr,lfr__Distribute_Library__Single_Storage_Grid_02__Single_Storage_Grid_02_fromLFR,Distribute_Library/Single_Storage_Grid_02/Single_Storage_Grid_02_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/Single_Storage_Grid_02/Single_Storage_Grid_02_fromLFR.json,tree,success,,0.97,0.752467,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Single_Storage_Grid_02__Single_Storage_Grid_02_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__Single_Storage_Grid_02__Single_Storage_Grid_02_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Single_Storage_Grid_02__Single_Storage_Grid_02_fromLFR
68,lfr,lfr__Distribute_Library__Single_Storage_Grid_04__Single_Storage_Grid_04_fromLFR,Distribute_Library/Single_Storage_Grid_04/Single_Storage_Grid_04_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/Single_Storage_Grid_04/Single_Storage_Grid_04_fromLFR.json,tree,success,,0.969,0.751709,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Single_Storage_Grid_04__Single_Storage_Grid_04_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__Single_Storage_Grid_04__Single_Storage_Grid_04_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Single_Storage_Grid_04__Single_Storage_Grid_04_fromLFR
69,lfr,lfr__Distribute_Library__Single_Storage_Grid_08__Single_Storage_Grid_08_fromLFR,Distribute_Library/Single_Storage_Grid_08/Single_Storage_Grid_08_fromLFR.json,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/LFR_TestCases/Distribute_Library/Single_Storage_Grid_08/Single_Storage_Grid_08_fromLFR.json,tree,success,,0.969,0.746509,0,,,,,,,,True,,,,/home/student/Desktop/Neptune_2026/Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Single_Storage_Grid_08__Single_Storage_Grid_08_fromLFR/result.json,,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/logs/lfr__Distribute_Library__Single_Storage_Grid_08__Single_Storage_Grid_08_fromLFR.log,Microfluidics-Benchmarks/Results/tree_full_20260916_132005/artifacts/lfr__Distribute_Library__Single_Storage_Grid_08__Single_Storage_Grid_08_fromLFR
